10/11/2001,0,3.97,22.5,2.5,
11/11/2001,0,3.97,23,2,
12/11/2001,0,2.19,20.5,4,
13/11/2001,0,3.86,24,3,
14/11/2001,0,5.2,25,2,
15/11/2001,0,2.2,25.5,1,
16/11/2001,0,3.43,26,1,
17/11/2001,0,3.33,22,1.5,
18/11/2001,0,5.07,23,4,
19/11/2001,0,2.16,23,3.5,
20/11/2001,0,2.98,22.5,3.5,
21/11/2001,0,3.89,22.5,5,
22/11/2001,0,0.52,22,1,
23/11/2001,0,3.64,23.5,3,
24/11/2001,0,3.46,21.5,2,
25/11/2001,0,3.45,22.5,2.5,
26/11/2001,0,2.83,23,2.5,
27/11/2001,0,5.83,27,3,
28/11/2001,0,3.94,26,1.5,
29/11/2001,0,3.23,24.5,1.5,
30/11/2001,0,2.52,24.5,2,
1/12/2001,0,4.65,28,2,
2/12/2001,0,4.11,25,3,
3/12/2001,0,3.88,23.5,5,
4/12/2001,0,2.88,22.5,3,
5/12/2001,0,2.22,26,4,
6/12/2001,0,3.15,24,3,
7/12/2001,0,3.81,25,4,
8/12/2001,0,3.02,22,2.5,
9/12/2001,0,1.87,27.5,1,
10/12/2001,0,3.26,25,3.5,
11/12/2001,0,1.24,25.5,2,
12/12/2001,0,5.25,25,2.5,
13/12/2001,0,4.13,24,1.5,
14/12/2001,0,2.54,26,2,
15/12/2001,0,4.62,26.5,3.5,
16/12/2001,0,5.15,25,4,
17/12/2001,0,4.07,25.5,1.5,
18/12/2001,0,2.79,25,1,
19/12/2001,0,5.95,26,3.5,
20/12/2001,0,2.71,24.5,3,
21/12/2001,0,3.58,26.5,3.5,
22/12/2001,0,3.1,24,4,
23/12/2001,0,2.15,28,5.5,
24/12/2001,0,1.95,23,2,
25/12/2001,0,2.36,24.5,3.5,
26/12/2001,0,2.97,25,4,
27/12/2001,0,4.03,27,4,
28/12/2001,0,4.54,23.5,3.5,
29/12/2001,0,3.81,24,3,
30/12/2001,0,4.31,24.5,4,
31/12/2001,0,5.55,22,2,
1/1/2002,0,3.55,24,5,
2/1/2002,0,3.09,23,6,
3/1/2002,0,4.1,23,4,
4/1/2002,0,4.05,24,4,
5/1/2002,0,3.59,23,4,
6/1/2002,0,3.21,24,6,
7/1/2002,0,4.77,24,6,
8/1/2002,0,4.43,23,5,
9/1/2002,0,3.8,25,5,
10/1/2002,0,2.48,26,3,
11/1/2002,0,3.85,25,2,
12/1/2002,9,0.64,24,3,
13/01/2002,22,4.56,25,3,
14/01/2002,0,5.42,21,3,
15/01/2002,0,6.78,20,1,
16/01/2002,0,6.68,23,2,
17/01/2002,0,5.79,24,3,
18/01/2002,0,6.65,25,6,
19/01/2002,0,5.31,29,5,
20/01/2002,0,7.59,27,4,
21/01/2002,0,4.66,27,4,
22/01/2002,0,4.28,26,6,
23/01/2002,0,5.85,26,6,
24/01/2002,0,3.65,27,5,
25/01/2002,0,5.47,28,5,
26/01/2002,0,4.75,27,6,
27/01/2002,0,5.28,26,6,
28/01/2002,0,5.83,28,6,
29/01/2002,0,7.91,29,5,
30/01/2002,0,4.13,27,8,
31/01/2002,0,3.98,26,7,
1/2/2002,0,3.18,27,4,
2/2/2002,0,3.04,29,5,
3/2/2002,0,1.67,28,6,
4/2/2002,0,5.46,28,4,
5/2/2002,0,2.83,27,5,
6/2/2002,0,3.44,26,5,
7/2/2002,0,4.52,24,4,
8/2/2002,0,3.15,26,6,
9/2/2002,0,3.63,24,5,
10/2/2002,0,4.33,23,4,
11/2/2002,5,0.87,20,3,
12/2/2002,3,0.86,22,4,
13/02/2002,2,2.86,23,3,
14/02/2002,0,2.08,24,4,
15/02/2002,0,1.85,25,3,
16/02/2002,0,4.15,25,3,
17/02/2002,0,3.3,26,2,
18/02/2002,0,2.87,26,3,
19/02/2002,0,3.88,26,2,
20/02/2002,0,4.8,26,4,
21/02/2002,0,4.35,24,5,
22/02/2002,0,1.93,25,5,
23/02/2002,0,2.94,24,6,
24/02/2002,0,4.13,26,6,
25/02/2002,0,3.11,26,6,
26/02/2002,0,2.92,27,7,
27/02/2002,0,2.12,28,7,
28/02/2002,0,1.88,28,5,
1/3/2002,0,3.93,26,5,
2/3/2002,0,4.07,24,6,
3/3/2002,0,4.43,27,5,
4/3/2002,0,5.03,26,6,
5/3/2002,0,5.37,28,6,
6/3/2002,0,6.27,27,4,
7/3/2002,0,3.88,27,4,
8/3/2002,0,2.93,24,5,
9/3/2002,0,4.31,27,4,
10/3/2002,0,5.79,26,5,
11/3/2002,0,2.11,26,4,
12/3/2002,0,2.68,27,5,
13/03/2002,0,3.18,27,7,
14/03/2002,0,2.94,28,7,
15/03/2002,0,6.88,29,8,
16/03/2002,0,6.08,27,7,
17/03/2002,0,4.65,28,7,
18/03/2002,0,8.1,28,8,
19/03/2002,0,4.12,31,9,
20/03/2002,0,5.17,29,8,
21/03/2002,0,4.76,28,6,
22/03/2002,0,7.87,26,7,
23/03/2002,0,7.79,27,8,
24/03/2002,0,3.34,28,10,
25/03/2002,0,5.23,27,10,
26/03/2002,0,3.07,30,9,
27/03/2002,0,3.85,26,9,
28/03/2002,0,7.47,33,10,
29/03/2002,0,5.86,31,11,
30/03/2002,0,9.13,30,8,
31/03/2002,0,5.31,30,8,
1/4/2002,0,6.4,32,8,
2/4/2002,0,8.21,30,8,
3/4/2002,0,5.53,31,4,
4/4/2002,19,6.49,32,7,
5/4/2002,2,2.16,30,5,
6/4/2002,0,4.63,27,7,
7/4/2002,0,4.61,29,8,
8/4/2002,0,5.52,26,4,
9/4/2002,0,3.05,26,4,
10/4/2002,6,3.66,28,4,
11/4/2002,0,2.78,25,6,
12/4/2002,0,7.5,25,5,
13/04/2002,0,1.31,27,7,
14/04/2002,0,3.63,27,5,
15/04/2002,0,3.56,28,6,
16/04/2002,0,2.77,30,6,
17/04/2002,0,5.48,26,7,
18/04/2002,0,7.52,31,5,
19/04/2002,0,7.27,32,5,
20/04/2002,0,9.25,32,6,
21/04/2002,0,5.85,32,6,
22/04/2002,0,9.18,31,5,
23/04/2002,0,6.12,31,4,
24/04/2002,0,4.8,32,4,
25/04/2002,0,2.66,33,7,
26/04/2002,0,3.9,30,8,
27/04/2002,0,4.21,33,9,
28/04/2002,0,7.05,32,6,
29/04/2002,0,5.95,31,6,
30/04/2002,0,1.95,34,5,
1/5/2002,0,7.03,33,6,
2/5/2002,0,5.82,34,8,
3/5/2002,0,7.49,32,7,
4/5/2002,0,6.66,35,7,
5/5/2002,0,5.49,36,8,
6/5/2002,0,5.39,37,6,
7/5/2002,0,8.22,36,6,
8/5/2002,0,1.52,36,7,
9/5/2002,0,6.05,36,8,
10/5/2002,0,7.16,34,6,
11/5/2002,0,3.94,30,7,
12/5/2002,0,3.15,30,8,
13/05/2002,0,4.12,29,6,
14/05/2002,0,3.88,35,7,
15/05/2002,0,5.52,34,7,
16/05/2002,0,5.66,31,8,
17/05/2002,0,3.72,30,7,
18/05/2002,0,3.8,29,7,
19/05/2002,0,3.84,31,8,
20/05/2002,0,2.32,31,6,
21/05/2002,0,2.16,31,8,
22/05/2002,0,4.14,32,9,
23/05/2002,0,2.89,32,7,
24/05/2002,0,5.48,31,7,
25/05/2002,0,1.52,29,9,
26/05/2002,0,6.13,28,7,
27/05/2002,0,2.9,30,7,
28/05/2002,0,3.14,30,6,
29/05/2002,0,4.03,29,6,
30/05/2002,0,2.92,29,7,
31/05/2002,0,1.98,30,8,
1/6/2002,0,1.97,33,7,
2/6/2002,0,4.03,32,8,
3/6/2002,4,0.98,32,7,
4/6/2002,3,1.05,31,8,
5/6/2002,0,4.14,32,6,
6/6/2002,0,2.86,31,9,
7/6/2002,0,2.79,32,9,
8/6/2002,0,4.18,30,10,
9/6/2002,44,10.84,29,8,
10/6/2002,13,8.39,27,8,
11/6/2002,0,3.53,28,10,
12/6/2002,0,2.11,30,10,
13/06/2002,0,5.13,29,9,
14/06/2002,0,5.17,30,9,
15/06/2002,0,5.85,29,10,
16/06/2002,0,6.21,31,8,
17/06/2002,0,6.79,32,9,
18/06/2002,0,5.8,33,7,
19/06/2002,0,6.05,33,7,
20/06/2002,0,2.08,32,8,
21/06/2002,0,3.07,30,8,
22/06/2002,0,6.21,29,7,
23/06/2002,0,3.93,27,5,
24/06/2002,0,2.91,30,8,
25/06/2002,0,1.96,31,9,
26/06/2002,0,3.22,31,7,
27/06/2002,2,4.08,30,9,
28/06/2002,4,1.09,31,8,
29/06/2002,0,2.93,31,8,
30/06/2002,3,1.07,30,8,
1/7/2002,7,2.34,28,6,
2/7/2002,12,4.14,25,7,
3/7/2002,13,2.03,23,7,
4/7/2002,35,5.3,27,6,
5/7/2002,13,7.55,25,5,
6/7/2002,17,6.94,29,6,
7/7/2002,3,1.54,27,5,
8/7/2002,0,7.09,26,4,
9/7/2002,0,4.82,26,4,
10/7/2002,0,5.06,23,3,
11/7/2002,0,4.12,25,3,
12/7/2002,0,5.22,26,4,
13/07/2002,0,7.32,26,3,
14/07/2002,4,3.64,27,3,
15/07/2002,0,3.74,27,2,
16/07/2002,10,2.95,27,4,
17/07/2002,6,4.37,28,2,
18/07/2002,0,5.92,28,3,
19/07/2002,0,3.41,27,3,
20/07/2002,0,5.15,27,2,
21/07/2002,0,5.4,27,2,
22/07/2002,0,3.38,28,1,
23/07/2002,0,5.72,27,3,
24/07/2002,0,5.27,28,2,
25/07/2002,0,5.37,28,3,
26/07/2002,0,3.85,29,2,
27/07/2002,0,4.43,27,4,
28/07/2002,0,2.72,29,3,
29/07/2002,0,3.16,28,2,
30/07/2002,0,3.2,30,2,
31/07/2002,0,6.24,29,5,
1/8/2002,7,1.43,27,4,
2/8/2002,2,1.98,23,4,
3/8/2002,0,1.93,27,4,
4/8/2002,0,3.17,28,4,
5/8/2002,23.5,4.74,27,2,
6/8/2002,7.5,2.27,27,3,
7/8/2002,0,4.47,28,2,
8/8/2002,0,8.61,27,3,
9/8/2002,0,6.71,29,4,
10/8/2002,0,7.04,29,2,
11/8/2002,0,3.73,28,2,
12/8/2002,0,1.42,29,3,
13/08/2002,15,5.3,28,2,
14/08/2002,61,5.24,24,3,
15/08/2002,17,7.22,26,3,
16/08/2002,0,7.14,27,4,
17/08/2002,0,5.39,28,4,
18/08/2002,0,5.19,28,3,
19/08/2002,0,5.15,29,2,
20/08/2002,0,4.69,27,3,
21/08/2002,0,3.81,29,2,
22/08/2002,0,5.32,28,4,
23/08/2002,0,4.66,30,3,
24/08/2002,0,5.97,28,2,
25/08/2002,0,3.85,29,4,
26/08/2002,0,7.22,29,2,
27/08/2002,0,4.12,29,4,
28/08/2002,0,4.08,28,4,
29/08/2002,0,6.75,28,4,
30/08/2002,0,5.56,28,3,
31/08/2002,0,2.75,27,3,
1/9/2002,0,1.89,27,6,
2/9/2002,0,3.11,28,7,
3/9/2002,0,3.14,29,8,
4/9/2002,48,1.73,30,6,
5/9/2002,0,5.96,29,7,
6/9/2002,0,5.09,26,7,
7/9/2002,3,3.79,27,8,
8/9/2002,0,5.86,28,8,
9/9/2002,0,4.87,29,7,
10/9/2002,9,6.48,28,8,
11/9/2002,18,5.09,31,9,
12/9/2002,46,4.82,25,8,
13/09/2002,0,6.73,23,8,
14/09/2002,5,3.48,25,6,
15/09/2002,19,9.22,22,8,
16/09/2002,0,7.14,28,9,
17/09/2002,16,5.37,22,6,
18/09/2002,42,5.45,26,8,
19/09/2002,2,5.74,26,7,
20/09/2002,0,4.67,24,7,
21/09/2002,0,5.98,21,7,
22/09/2002,0,4.71,23,8,
23/09/2002,0,5.21,27,8,
24/09/2002,0,3.98,29,7,
25/09/2002,6,3.16,29,7,
26/09/2002,8,1.94,28,6,
27/09/2002,0,3.76,27,6,
28/09/2002,0,3.14,26,7,
29/09/2002,0,2.17,27,8,
30/09/2002,0,3.89,26,8,
1/11/2002,0,3.2,29,8,
2/11/2002,18,1.79,27,8,
3/11/2002,17,2.87,29,7,
4/11/2002,0,3.38,29,7,
5/11/2002,0,4.85,31,6,
6/11/2002,0,6.91,31,7,
7/11/2002,0,4.29,30,8,
8/11/2002,0,7.71,29,8,
9/11/2002,0,4.3,31,9,
10/11/2002,0,5.77,30,9,
11/11/2002,0,3.52,30,9,
12/11/2002,0,3.83,26,5,
13/11/2002,0,4.29,22,6,
14/11/2002,0,4.2,22,7,
15/11/2002,0,2.91,24,8,
16/11/2002,0,2.89,22,6,
17/11/2002,0,3.15,21,6,
18/11/2002,0,4.85,21,6,
19/11/2002,0,3.21,21,6,
20/11/2002,0,2.94,20,7,
21/11/2002,0,2.58,20,6,
22/11/2002,0,2.35,21,8,
23/11/2002,0,1.73,22,6,
24/11/2002,0,1.3,22,6,
25/11/2002,0,3.94,22,6,
26/11/2002,0,1.86,23,7,
27/11/2002,0,2.3,24,7,
28/11/2002,0,1.82,23,7,
29/11/2002,0,2.16,23,8,
30/11/2002,0,3.82,25,7,
1/12/2002,0,1.79,23,7,
2/12/2002,0,4.31,23,7,
3/12/2002,0,3.99,20,7,
4/12/2002,0,3.91,22,7,
5/12/2002,0,4.16,21,8,
6/12/2002,0,3.59,22,7,
7/12/2002,0,4.48,23,6,
8/12/2002,0,4.86,23,7,
9/12/2002,0,5.15,24,9,
10/12/2002,0,6.05,22,9,
11/12/2002,0,6.91,23,9,
12/12/2002,0,4.1,23,8,
13/12/2002,0,1.7,24,7,
14/12/2002,0,5.29,23,7,
15/12/2002,0,1.61,24,8,
16/12/2002,0,3.19,21,9,
17/12/2002,0,2.87,21,8,
18/12/2002,0,2.14,24,7,
19/12/2002,0,1.9,25,8,
20/12/2002,0,1.93,22,7,
21/12/2002,0,1.31,22,6,
22/12/2002,0,1.95,22,8,
23/12/2002,0,2.03,24,7,
24/12/2002,0,1.02,30,8,
25/12/2002,0,4.2,31,9,
26/12/2002,0,1.89,29,8,
27/12/2002,0,4.08,27,8,
28/12/2002,0,2.13,28,7,
29/12/2002,0,2.89,29,8,
30/12/2002,0,3.81,28,7,
31/12/2002,0,2.09,27,8,
1/1/2003,0,2.91,26.5,2.5,
2/1/2003,0,4.06,26,3,
3/1/2003,0,4.23,27.5,3.5,
4/1/2003,0,2.65,27,2,
5/1/2003,0,3.86,28,2.5,
6/1/2003,0,3.33,28.5,3.5,
7/1/2003,0,3.11,27,3,
8/1/2003,0,3.68,28.5,3.5,
9/1/2003,0,7.18,27.5,3,
10/1/2003,0,3.18,26,4,
11/1/2003,0,4.82,26.5,3.5,
12/1/2003,12,0.53,27,3,
13/01/2003,0,1.47,29,4.5,
14/01/2003,0,2.09,28,3.5,
15/01/2003,0,1.65,27.5,3,
16/01/2003,0,2.25,27,2.5,
17/01/2003,0,1.95,28.5,2,
18/01/2003,0,3.19,28,2.5,
19/01/2003,0,2.08,27.5,3.5,
20/01/2003,0,3.03,27,3,
21/01/2003,0,2.29,27.5,3.5,
22/01/2003,0,2.95,26,3,
23/01/2003,0,2.88,27.5,4,
24/01/2003,0,2.75,27,4.5,
25/01/2003,0,3.53,26.5,4,
26/01/2003,12,0.94,26,3.5,
27/01/2003,0,0.45,27,3,
28/01/2003,0,2.85,26.5,3.5,
29/01/2003,0,4.03,26,4,
30/01/2003,0,3.16,24.5,3.5,
31/01/2003,0,3.04,25,3,
1/2/2003,0,4.3,25,4,
2/2/2003,0,2.78,25,4,
3/2/2003,0,3.01,25,3,
4/2/2003,0,3.18,24,3,
5/2/2003,0,3.83,24,3,
6/2/2003,0,4.04,24,4,
7/2/2003,0,4.15,24,3,
8/2/2003,0,2.55,25,3,
9/2/2003,0,5.4,25,3,
10/2/2003,0,7.84,22,3,
11/2/2003,0,4.14,22,4,
12/2/2003,0,4.08,21,4,
13/02/2003,0,3.84,22,4,
14/02/2003,0,1.94,22,3,
15/02/2003,0,4.1,22,3,
16/02/2003,0,4.13,22,3,
17/02/2003,0,3.83,23,3,
18/02/2003,0,5.02,24,4,
19/02/2003,0,4.12,23,4,
20/02/2003,0,2.83,22,3,
21/02/2003,0,4.12,22,3,
22/02/2003,0,4.21,23,2,
23/02/2003,0,5.82,23,3,
24/02/2003,0,4.12,22,3,
25/02/2003,0,3.76,23,3,
26/02/2003,0,2.8,23,3,
27/02/2003,0,4.34,23,4,
28/02/2003,0,4.98,24,4,
1/3/2003,0,3.18,22,3,
2/3/2003,0,6.3,23,3,
3/3/2003,0,9.03,24,3,
4/3/2003,0,6.95,26,4,
5/3/2003,0,6.1,28,4,
6/3/2003,0,9.85,29,4,
7/3/2003,0,12.12,29,5,
8/3/2003,0,11.63,28,4,
9/3/2003,0,7.35,27,4,
10/3/2003,0,6.95,28,4,
11/3/2003,0,1.99,27,4,
12/3/2003,0,4.2,28,3,
13/03/2003,0,2.91,27,3,
14/03/2003,0,2.94,26,4,
15/03/2003,0,3.05,25,4,
16/03/2003,0,4.09,28,4,
17/03/2003,0,1.91,24,4,
18/03/2003,0,2.15,22,3,
19/03/2003,0,1.89,30,3,
20/03/2003,0,3.07,29,3,
21/03/2003,0,3.89,29,4,
22/03/2003,0,7.21,30,4,
23/03/2003,0,4.7,29,3,
24/03/2003,0,3.3,29,3,
25/03/2003,0,3.92,30,3,
26/03/2003,0,6.88,28,4,
27/03/2003,0,3.89,27,5,
28/03/2003,0,2.21,25,5,
29/03/2003,0,1.99,24,5,
30/03/2003,0,3.95,23,5,
31/03/2003,0,3.07,24,5,
1/4/2003,0,NULO,25,5,
2/4/2003,0,NULO,23,4,
3/4/2003,0,NULO,24,4,
4/4/2003,0,NULO,25,4,
5/4/2003,0,NULO,24,5,
6/4/2003,0,NULO,24,6,
7/4/2003,4,NULO,23,4,
8/4/2003,0,NULO,23,5,
9/4/2003,0,NULO,22,4,
10/4/2003,0,NULO,23,4,
11/4/2003,0,NULO,23,4,
12/4/2003,0,NULO,25,3,
13/04/2003,0,NULO,24,4,
14/04/2003,0,NULO,25,4,
15/04/2003,0,NULO,25,4,
16/04/2003,0,NULO,23,4,
17/04/2003,0,NULO,24,5,
18/04/2003,0,NULO,24,4,
19/04/2003,0,NULO,23,4,
20/04/2003,2,NULO,25,6,
21/04/2003,0,NULO,24,5,
22/04/2003,1,NULO,29,7,
23/04/2003,0,NULO,29,7,
24/04/2003,0,NULO,30,6,
25/04/2003,0,NULO,32,7,
26/04/2003,0,NULO,30,8,
27/04/2003,0,NULO,30,8,
28/04/2003,0,NULO,29,7,
29/04/2003,0,NULO,30,7,
30/04/2003,0,NULO,31,8,
1/5/2003,0,6.96,30,12,
2/5/2003,0,7.96,31,10,
3/5/2003,0,8.08,30,11,
4/5/2003,0,7.77,30,10,
5/5/2003,0,6.9,30,9,
6/5/2003,0,6.4,30,11,
7/5/2003,0,7.99,30,10,
8/5/2003,0,8.94,30,9,
9/5/2003,0,8.9,29,10,
10/5/2003,0,8.75,30,12,
11/5/2003,0,7.97,30,12,
12/5/2003,0,9.07,29,10,
13/05/2003,0,7.92,29,12,
14/05/2003,0,7.54,28,11,
15/05/2003,0,8.63,29,8,
16/05/2003,0,5.46,28,10,
17/05/2003,0,3.96,27,11,
18/05/2003,0,4.13,26,7,
19/05/2003,0,3.1,28,7,
20/05/2003,0,8.92,24,8,
21/05/2003,0,7.92,24,8,
22/05/2003,0,8.03,23,6,
23/05/2003,0,7.12,23,12,
24/05/2003,0,6.32,24,7,
25/05/2003,8,8.55,24,8,
26/05/2003,12,6.75,24,7,
27/05/2003,0,5.64,23,7,
28/05/2003,0,7.25,23,9,
29/05/2003,0,4.23,23,8,
30/05/2003,0,3.87,24,6,
31/05/2003,0,5.8,26,7,
1/6/2003,12,4.97,23,6,
2/6/2003,0,5.01,24,5,
3/6/2003,0,3.23,23,7,
4/6/2003,24,5.13,24,7,
5/6/2003,0,5.64,24,7,
6/6/2003,0,5.65,25,7,
7/6/2003,0,6.12,23,6,
8/6/2003,9,5.63,24,8,
9/6/2003,15,4.19,23,7,
10/6/2003,22,7.43,28,8,
11/6/2003,0,5.18,29,8,
12/6/2003,4,6.64,28,8,
13/06/2003,0,6.95,28,9,
14/06/2003,0,5.58,27,7,
15/06/2003,0,6.09,27,7,
16/06/2003,0,4.76,26,8,
17/06/2003,0,4.95,27,9,
18/06/2003,0,4.07,26,7,
19/06/2003,0,8.09,26,8,
20/06/2003,0,2.94,24,9,
21/06/2003,0,5.03,24,8,
22/06/2003,0,3.05,24,10,
23/06/2003,0,2.77,24,11,
24/06/2003,0,4.08,24,10,
25/06/2003,0,1.95,24,9,
26/06/2003,0,2.08,24,8,
27/06/2003,0,4,24,8,
28/06/2003,0,2.87,25,9,
29/06/2003,0,1.13,25,8,
30/06/2003,19,2.77,26,8,
1/7/2003,8,6.91,23,6,
2/7/2003,12,4.69,24,5,
3/7/2003,42,4.85,21,4,
4/7/2003,15,4.79,24,5,
5/7/2003,18,4.65,26,4,
6/7/2003,11,4.82,26,7,
7/7/2003,9,4.64,25,6,
8/7/2003,0,6.9,25,8,
9/7/2003,0,7.34,25,7,
10/7/2003,0,3.87,23,8,
11/7/2003,0,3,26,8,
12/7/2003,0,3.89,25,8,
13/07/2003,0,4.21,24,9,
14/07/2003,0,3.84,25,10,
15/07/2003,0,4.53,23,8,
16/07/2003,0,4.62,23,10,
17/07/2003,0,4.48,24,9.1,
18/07/2003,0,5.47,25,7,
19/07/2003,0,8.06,22,8,
20/07/2003,0,7.97,23,7,
21/07/2003,0,3.92,22,8,
22/07/2003,0,2.95,23,9,
23/07/2003,0,2.05,24,8,
24/07/2003,0,2.11,24,10,
25/07/2003,0,4.04,24,9,
26/07/2003,0,3.86,31,10,
27/07/2003,0,2.72,30,11,
28/07/2003,0,5.35,29,9,
29/07/2003,0,2.92,30,8,
30/07/2003,0,2.21,30,8,
31/07/2003,0,3.79,30,8,
1/8/2003,15,4.94,29,8,
2/8/2003,18,4.97,29,8,
3/8/2003,12,5.76,27,10,
4/8/2003,36,4.69,28,9,
5/8/2003,13,4.77,28,9,
6/8/2003,0,4.98,29,11,
7/8/2003,0,2.99,28,10,
8/8/2003,0,3.91,28,9,
9/8/2003,0,3.22,27,8,
10/8/2003,0,3.82,26,9,
11/8/2003,0,3.05,28,7,
12/8/2003,0,6,27,10,
13/08/2003,0,3.78,27,10,
14/08/2003,0,5.19,28,11,
15/08/2003,0,3.07,28,9,
16/08/2003,0,3.74,26,10,
17/08/2003,0,4.27,27,11,
18/08/2003,6,4.73,29,7,
19/08/2003,10,6.25,28,8,
20/08/2003,15,3.88,27,8,
21/08/2003,0,2.84,27,8,
22/08/2003,0,3.93,27,9,
23/08/2003,0,3.1,26,10,
24/08/2003,0,4.57,26,9,
25/08/2003,0,3.43,27,8,
26/08/2003,0,4.02,27,7,
27/08/2003,0,3.1,27,7,
28/08/2003,0,2,27,9,
29/08/2003,0,3.85,27,8,
30/08/2003,0,3.92,27,9,
31/08/2003,0,3,27,9,
1/9/2003,3,4.21,24,8,
2/9/2003,0,2.63,29,8,
3/9/2003,0,4.37,29,9,
4/9/2003,15,4.12,29,8,
5/9/2003,23,4.55,28,9,
6/9/2003,26,6.02,30,9,
7/9/2003,13,5.23,28,8,
8/9/2003,16,7.11,28,9,
9/9/2003,0,5.45,26,10,
10/9/2003,0,6.41,25,10,
11/9/2003,8,6.6,22,9,
12/9/2003,0,4.77,24,8,
13/09/2003,0,4.56,24,8,
14/09/2003,0,2.87,24,9,
15/09/2003,0,3.35,24,9,
16/09/2003,0,3.82,27,9,
17/09/2003,0,3.51,27,11,
18/09/2003,0,3.45,28,9,
19/09/2003,6,1.84,27,8,
20/09/2003,12,2.38,28,8,
21/09/2003,0,2.93,28,8,
22/09/2003,10,1.92,29,9,
23/09/2003,0,1.9,29,8,
24/09/2003,0,4.23,29,9,
25/09/2003,0,3.79,30,8,
26/09/2003,0,1.66,29,8,
27/09/2003,10,2.53,29,8,
28/09/2003,0,2.96,28,7,
29/09/2003,0,2.09,30,8,
30/09/2003,0,4.81,28,9,
1/2/2004,0,NULO,23,3.5,
2/2/2004,0,NULO,22.5,3,
3/2/2004,0,NULO,21,3.5,
4/2/2004,0,NULO,21,2.5,
5/2/2004,0,NULO,22.5,2.5,
6/2/2004,0,NULO,22.5,3,
7/2/2004,0,NULO,23,3.5,
8/2/2004,0,NULO,23.5,3.5,
9/2/2004,0,NULO,20.5,4,
10/2/2004,0,NULO,21.5,4,
11/2/2004,0,NULO,21,3.5,
12/2/2004,0,NULO,22,3.5,
13/02/2004,0,NULO,21.5,2.5,
14/02/2004,0,NULO,20,3,
15/02/2004,0,NULO,20.5,2.5,
16/02/2004,0,NULO,19,3,
17/02/2004,0,NULO,20.5,3.5,
18/02/2004,0,NULO,20,3,
19/02/2004,0,NULO,19,4,
20/02/2004,0,NULO,19.5,3.5,
21/02/2004,0,NULO,20,3,
22/02/2004,0,NULO,21.5,4,
23/02/2004,0,NULO,19,3.5,
24/02/2004,0,NULO,19.5,3,
25/02/2004,0,NULO,20,4,
26/02/2004,0,NULO,21,3.5,
27/02/2004,0,NULO,20.5,3,
28/02/2004,0,NULO,20,3,
29/02/2004,0,NULO,20,3.5,
1/3/2004,0,NULO,19,3,
2/3/2004,0,NULO,19.5,3.5,
3/3/2004,0,NULO,19,4,
4/3/2004,0,NULO,20,3,
5/3/2004,0,NULO,21,3.5,
6/3/2004,0,NULO,21.5,3,
7/3/2004,0,NULO,20,3.5,
8/3/2004,0,NULO,20.5,3,
9/3/2004,0,NULO,20,4.5,
10/3/2004,0,NULO,21.5,4,
11/3/2004,0,NULO,22,4.5,
12/3/2004,0,NULO,22,3,
13/03/2004,0,NULO,21.5,3.5,
14/03/2004,0,NULO,21,4,
15/03/2004,0,NULO,22.5,3.5,
16/03/2004,0,NULO,22,4.5,
17/03/2004,0,NULO,22.5,4,
18/03/2004,0,NULO,31.5,3.5,
19/03/2004,0,NULO,30.5,5,
20/03/2004,0,NULO,29,3.5,
21/03/2004,0,NULO,29.5,4,
22/03/2004,0,NULO,30,5,
23/03/2004,0,NULO,28.5,5,
24/03/2004,0,NULO,28,3.5,
25/03/2004,0,NULO,27,4,
26/03/2004,5,NULO,30.5,3.5,
27/03/2004,3,NULO,30,3,
28/03/2004,5,NULO,30,3.5,
29/03/2004,25,NULO,30.5,4,
30/03/2004,21,NULO,22,3.5,
31/03/2004,0,NULO,20,4,
1/4/2004,0,NULO,23.5,3.5,
2/4/2004,0,NULO,24,3.5,
3/4/2004,0,NULO,23.5,4,
4/4/2004,0,NULO,24,4.5,
5/4/2004,0,NULO,23.5,4,
6/4/2004,0,NULO,23.5,4.5,
7/4/2004,0,NULO,23,3.5,
8/4/2004,0,NULO,23.5,3,
9/4/2004,0,NULO,24,4.5,
10/4/2004,0,NULO,24.5,4,
11/4/2004,0,NULO,24,4,
12/4/2004,0,NULO,23.5,4.5,
13/04/2004,0,NULO,24,4,
14/04/2004,0,NULO,24.5,3.5,
15/04/2004,0,NULO,26,3.5,
16/04/2004,0,NULO,27.5,3,
17/04/2004,0,NULO,26.5,4,
18/04/2004,0,NULO,30.5,4.5,
19/04/2004,0,NULO,26.5,4,
20/04/2004,0,NULO,24.5,3.5,
21/04/2004,0,NULO,30.5,3,
22/04/2004,0,NULO,30.5,4,
23/04/2004,0,NULO,29.5,3.5,
24/04/2004,0,NULO,27.5,4,
25/04/2004,0,NULO,28.5,4.5,
26/04/2004,0,NULO,29,4,
27/04/2004,0,NULO,31,3.5,
28/04/2004,0,NULO,27.5,4,
29/04/2004,0,NULO,26.5,3.5,
30/04/2004,0,NULO,25,4.5,
1/5/2004,0,NULO,30.5,4,
2/5/2004,3,NULO,29.5,3.5,
3/5/2004,10,NULO,28.5,3,
4/5/2004,0,NULO,27.5,3.5,
5/5/2004,0,NULO,27,3,
6/5/2004,3,NULO,27.5,3.5,
7/5/2004,39,NULO,28,3,
8/5/2004,0,NULO,26.5,3,
9/5/2004,10,NULO,26.5,4,
10/5/2004,0,NULO,26,4,
