11/3/2002,0,5.31,24,3,
12/3/2002,0,8.17,23,5,
13/03/2002,0,8.44,26,7,
14/03/2002,0,7.9,23,7,
15/03/2002,0,7.01,22,10,
16/03/2002,0,5.77,29,5,
17/03/2002,0,6.22,30,9,
18/03/2002,0,7.54,28,4,
19/03/2002,0,7.29,26,10,
20/03/2002,0,6.58,25,6,
21/03/2002,0,6.45,19,6,
22/03/2002,0,6.07,24,7,
23/03/2002,0,5.68,24.5,3,
24/03/2002,0,10.79,25,5,
25/03/2002,0,10.03,29,9,
26/03/2002,0,8.98,27,6,
27/03/2002,0,6.82,24,8,
28/03/2002,0,9.29,23,10,
29/03/2002,0,5.3,30,10,
30/03/2002,0,8.15,25,10,
31/03/2002,0,6.44,27,9,
1/4/2002,0,NULO,28,5,
2/4/2002,0,NULO,28,9,
3/4/2002,0,NULO,28,10,
4/4/2002,6,NULO,22,6,
5/4/2002,7,NULO,25,6,
6/4/2002,0,NULO,24,7,
7/4/2002,0,NULO,25,6,
8/4/2002,0,NULO,22,8,
9/4/2002,5,NULO,22,6,
10/4/2002,5,NULO,23,6,
11/4/2002,5.5,NULO,23,7,
12/4/2002,0,NULO,23,5,
13/04/2002,0,NULO,25,3,
14/04/2002,0,NULO,24,4,
15/04/2002,3,NULO,23,8,
16/04/2002,1,NULO,25,8,
17/04/2002,0,NULO,26,7,
18/04/2002,0,NULO,22,5,
19/04/2002,0,NULO,27,5,
20/04/2002,0,NULO,28,5,
21/04/2002,0,NULO,29,6,
22/04/2002,0,NULO,27,9.4,
23/04/2002,0,NULO,27,7,
24/04/2002,0,NULO,29,5,
25/04/2002,0,NULO,28,5,
26/04/2002,0,NULO,27,5,
27/04/2002,0,NULO,29,9,
28/04/2002,0,NULO,30,9,
29/04/2002,0,NULO,30,8.7,
30/04/2002,0,NULO,30,10,
1/5/2002,0,9.47,32,11,
2/5/2002,0,8.22,31,11,
3/5/2002,0,9.04,30,12,
4/5/2002,0,8.03,30,8,
5/5/2002,0,6.48,25,8,
6/5/2002,0,6.74,29,7,
7/5/2002,0,7.68,29,6,
8/5/2002,0,5.51,21,8,
9/5/2002,0,7.09,30,10,
10/5/2002,0,7.6,28,7,
11/5/2002,0,7.08,29,7,
12/5/2002,0,7.82,29,7,
13/05/2002,0,9.75,26,8,
14/05/2002,0,3.45,22,8,
15/05/2002,3.5,2.78,23,9,
16/05/2002,0,4.82,23,10,
17/05/2002,1.5,4.6,25,10,
18/05/2002,0,6.28,24,11,
19/05/2002,0,4.32,19,9,
20/05/2002,5,3.42,22,10,
21/05/2002,0,6.9,22,9,
22/05/2002,0,7.98,16,5.5,
23/05/2002,2.5,7.11,22,6,
24/05/2002,0,5.49,22,11,
25/05/2002,0,6.8,19,8,
26/05/2002,0,5.52,18,8,
27/05/2002,0,8.66,20,7,
28/05/2002,0,6.77,23,8,
29/05/2002,0,6.94,18,12,
30/05/2002,0,8.04,20,7,
31/05/2002,0,4.08,21,10,
1/6/2002,2,8.61,23,9,
2/6/2002,4,5.25,20,7,
3/6/2002,2,9.68,21,9,
4/6/2002,2.5,6.82,21,11,
5/6/2002,0,6.88,21,11,
6/6/2002,0,5.62,21,11,
7/6/2002,0,6.32,22,11,
8/6/2002,16,5.64,23,12,
9/6/2002,25.5,5.31,21,12,
10/6/2002,3,1.49,22,10,
11/6/2002,4,2.08,21,8,
12/6/2002,0,5.97,21,12,
13/06/2002,5,3.95,20,10,
14/06/2002,0,8.08,20,9,
15/06/2002,0,5.34,21,10,
16/06/2002,0,7.78,28,10,
17/06/2002,0,7.78,27,7,
18/06/2002,0,9.32,22,8,
19/06/2002,0,7.62,25,7,
20/06/2002,2,8.13,22,9,
21/06/2002,5,2.95,28,10,
22/06/2002,6,2.92,25,11,
23/06/2002,0,6.38,26,7,
24/06/2002,0,6.66,27,9,
25/06/2002,0,9.17,21,7,
26/06/2002,0,7.92,18,7,
27/06/2002,12,8.32,19,7,
28/06/2002,10,4.37,18,10,
29/06/2002,6,2.34,18,8,
30/06/2002,0,4.2,22,9,
1/7/2002,2.1,3.6,26,9,
2/7/2002,1.9,5.65,28,8,
3/7/2002,4.4,3.68,27,10,
4/7/2002,5,3.98,26,9.5,
5/7/2002,9,6.89,28,10,
6/7/2002,7.9,7.39,28,9,
7/7/2002,6.9,8.36,27,9,
8/7/2002,0,7.17,27,8,
9/7/2002,1.9,4.64,26,7,
10/7/2002,8.5,6.37,28,9,
11/7/2002,3.1,3.87,28,10.5,
12/7/2002,1.8,3.72,29,8,
13/07/2002,4.6,6.05,28,10.5,
14/07/2002,2,3.2,25,10.5,
15/07/2002,4.1,4.15,26,11.5,
16/07/2002,3,3.4,27,10,
17/07/2002,11,3.28,26,10,
18/07/2002,4.2,5.12,26,10.5,
19/07/2002,0,3.39,28,11,
20/07/2002,1,4.74,28,10,
21/07/2002,1,3.19,28,10,
22/07/2002,0,2.44,28,9.5,
23/07/2002,0,3.75,29,9,
24/07/2002,8.5,4.76,27,6,
25/07/2002,5,5.15,24,7,
26/07/2002,0,3.77,25,7,
27/07/2002,0,2.31,27,10,
28/07/2002,1,3.23,28,6,
29/07/2002,0,1.75,28,8,
30/07/2002,1.8,2.55,27,10,
31/07/2002,0,2.08,27,10,
1/8/2002,18.5,10.2,26,9.5,
2/8/2002,0,7.84,27,8.5,
3/8/2002,3,4.53,27,8.5,
4/8/2002,0,6.13,28,8.5,
5/8/2002,4,2.22,29,9,
6/8/2002,1,4.86,27,8,
7/8/2002,0,11.77,25,8,
8/8/2002,0,6.09,26,7,
9/8/2002,0,6.7,26,8,
10/8/2002,0,5.41,24,8,
11/8/2002,0,0.89,25,8.5,
12/8/2002,4,4.98,26,8,
13/08/2002,4,6.9,27,9,
14/08/2002,9,8.28,26,11.5,
15/08/2002,3.5,5.72,27,11.5,
16/08/2002,10,4.46,27,9.5,
17/08/2002,0,8.88,28,9.5,
18/08/2002,7.5,4.83,26,10,
19/08/2002,0,4.66,26,10.5,
20/08/2002,0,6.14,27,8,
21/08/2002,0,5.23,27,9,
22/08/2002,0,5.57,28,10,
23/08/2002,0,3.03,27,8,
24/08/2002,0,5.37,26,9,
25/08/2002,0,5.9,25,10,
26/08/2002,0,4.7,24,6,
27/08/2002,0,7.31,25,6,
28/08/2002,0,6.27,25,8,
29/08/2002,0,3.69,27,9,
30/08/2002,5,1.86,26,9.5,
31/08/2002,10,4.3,28,9,
1/9/2002,0,4.11,20,11,
2/9/2002,0,2,20,7,
3/9/2002,4.2,3.27,20,7,
4/9/2002,2.5,1.45,22,8,
5/9/2002,32,7,20,11,
6/9/2002,52.5,7.1,21,10,
7/9/2002,0,5.58,20,10,
8/9/2002,0,1.57,20,10,
9/9/2002,2,4.09,21,9,
10/9/2002,7,4.73,21,9,
11/9/2002,17.5,4.53,20,9,
12/9/2002,12,1.9,22,10,
13/09/2002,9.5,4.96,23,11,
14/09/2002,21.5,6.3,22,11,
15/09/2002,10,1.56,21,12,
16/09/2002,13.5,4.15,22,10,
17/09/2002,6.5,2.47,27,8,
18/09/2002,0,1.78,21,10,
19/09/2002,1,3.03,24,10,
20/09/2002,0,2.3,21,11,
21/09/2002,0,2,29,7,
22/09/2002,0,2.59,21,7,
23/09/2002,0,5.48,27,6,
24/09/2002,0,2.55,21,9,
25/09/2002,0,1.9,27,9,
26/09/2002,0,5.27,20,8,
27/09/2002,13,1.79,22,8,
28/09/2002,0,1.74,24,9,
29/09/2002,0,1.43,21,10,
30/09/2002,0,3.35,22,7,
1/10/2002,0,4.97,26,10,
2/10/2002,0,2,22,10,
3/10/2002,0,3,22,9,
4/10/2002,0,5.58,24,10,
5/10/2002,0,3.09,21,10,
6/10/2002,0,7.51,26,8,
7/10/2002,4,2.1,24,6,
8/10/2002,0,3.26,21,8,
9/10/2002,0,3.78,22,8,
10/10/2002,0,2.93,21,8,
11/10/2002,0,4.08,25,7,
12/10/2002,0,3.95,27,8,
13/10/2002,0,3.24,24,9,
14/10/2002,0,2.18,23,9,
15/10/2002,0,2.75,21,8,
16/10/2002,0,1.9,29,8,
17/10/2002,1,5.54,28,10,
18/10/2002,12,3.44,24,10,
19/10/2002,2,3.1,25,6,
20/10/2002,1,3.87,23,10,
21/10/2002,11,4.26,23,9,
22/10/2002,10.5,3.48,22,7,
23/10/2002,0,1.72,23,6,
24/10/2002,0,4.24,28,7,
25/10/2002,1,2.03,27,8,
26/10/2002,0,4.39,23,10,
27/10/2002,63,3.43,22,9,
28/10/2002,0,1.77,24,8,
29/10/2002,0,3.18,22,10,
30/10/2002,10.5,5.53,22,9,
31/10/2002,0,2.2,22,10,
1/11/2002,0,1.83,20,8,
2/11/2002,10.5,2,24,6,
3/11/2002,3,2.7,25,9,
4/11/2002,1,1.95,23,11,
5/11/2002,28,6.6,20,10,
6/11/2002,1,3.1,21,5,
7/11/2002,0,2.9,23,6,
8/11/2002,1.5,2.32,21,8,
9/11/2002,0,4.23,22,6,
10/11/2002,0,2.95,20,9,
11/11/2002,0,3.48,29,7,
12/11/2002,0,3.55,27,6,
13/11/2002,0,2.84,20,5,
14/11/2002,0,2.58,22,7,
15/11/2002,0,2.55,29,9,
16/11/2002,0,4.69,21,8,
17/11/2002,0,3.41,20,7,
18/11/2002,0,2.41,20,9,
19/11/2002,0,3.27,23,6,
20/11/2002,0,3.13,22,7,
21/11/2002,0,3.56,24,6,
22/11/2002,0,2.25,22,5,
23/11/2002,0,4.11,22,6,
24/11/2002,0,4.32,28,5,
25/11/2002,0,3.35,27,8,
26/11/2002,0,4.19,25,4,
27/11/2002,0,1.45,23,5,
28/11/2002,0,1.42,28,7,
29/11/2002,0,6.34,28,6,
30/11/2002,0,6.46,22,7,
1/1/2003,0,4.69,19,5,
2/1/2003,0,2,13,5,
3/1/2003,0,1.81,18,2,
4/1/2003,0,2.13,16,2,
5/1/2003,0,0.68,15,6,
6/1/2003,0,5.77,19,2,
7/1/2003,0,2.31,17,2,
8/1/2003,0,3.41,16,4,
9/1/2003,0,3.32,13,3,
10/1/2003,0,0.83,11,4,
11/1/2003,0,1.68,18,4,
12/1/2003,0,2.48,12,6,
13/01/2003,0,0.99,13,5,
14/01/2003,0,1.73,16,6,
15/01/2003,0,1.82,13,2,
16/01/2003,0,2.18,16,2,
17/01/2003,0,3.24,17,2,
18/01/2003,0,2.35,14,4,
19/01/2003,0,2.89,18,3,
20/01/2003,0,1.21,19,7,
21/01/2003,0,1.74,17,6,
22/01/2003,0,2.04,12,4,
23/01/2003,0,2.98,14,6,
24/01/2003,0,3.53,15,1,
25/01/2003,0,1.57,17,4,
26/01/2003,0,3.51,12,5,
27/01/2003,0,0.88,13,5,
28/01/2003,0,0.65,16,3,
29/01/2003,0,3.55,16,6,
30/01/2003,0,5.96,14,5,
31/01/2003,0,4.24,16,8,
1/2/2003,0,3.66,19,8,
2/2/2003,0,2,17,6,
3/2/2003,0,4.54,13,6,
4/2/2003,0,4.81,14,5,
5/2/2003,0,5.99,20,7,
6/2/2003,0,4.05,18,4,
7/2/2003,0,5.68,13,4,
8/2/2003,0,6.06,20,5,
9/2/2003,0,5.15,21,7,
10/2/2003,0,3.83,20,8,
11/2/2003,0,5.15,22,6,
12/2/2003,0,5.86,21,7,
13/02/2003,0,4.06,15,6,
14/02/2003,0,6.07,24,8,
15/02/2003,0,5.3,26,7,
16/02/2003,0,5.63,24,4,
17/02/2003,0,6.28,21,5,
18/02/2003,0,3.7,23,7,
19/02/2003,0,5.36,25,8,
20/02/2003,0,5.58,23,6,
21/02/2003,0,5.8,26,5,
22/02/2003,0,7.72,21,7,
23/02/2003,0,10.02,23,5,
24/02/2003,0,4.59,25,8,
25/02/2003,0,6.18,23,5,
26/02/2003,0,5.49,21,6,
27/02/2003,0,6.03,20,7,
28/02/2003,0,5.95,24,5,
1/3/2003,0,5.89,24,4,
2/3/2003,0,2,26,5,
3/3/2003,0,6.98,26,6,
4/3/2003,0,5.98,28,6,
5/3/2003,0,4.55,24,7,
6/3/2003,0,7.37,25,6,
7/3/2003,0,5.35,24,7,
8/3/2003,0,7.6,28,8,
9/3/2003,0,9.93,25,7,
10/3/2003,0,7.89,23,9,
11/3/2003,0,7.36,24,8,
12/3/2003,0,3.85,29,7,
13/03/2003,0,5.47,24,8,
14/03/2003,0,7.47,23,7,
15/03/2003,0,9.05,29,9,
16/03/2003,0,7.52,25,7,
17/03/2003,0,10.38,24,6,
18/03/2003,0,9.61,29,8,
19/03/2003,0,10.27,24,6,
20/03/2003,0,8.22,23,8,
21/03/2003,0,8.23,29,8,
22/03/2003,0,7.03,24,7,
23/03/2003,0,6.95,23,6,
24/03/2003,0,5.59,21,6,
25/03/2003,0,8.41,29,5,
26/03/2003,0,8.6,22,6,
27/03/2003,0,5.94,25,7,
28/03/2003,0,8.43,24,8,
29/03/2003,0,9.32,23,9,
30/03/2003,0,10.86,25,10,
31/03/2003,0,6.87,27,8,
1/6/2003,18,2.97,18,9,
2/6/2003,12,2,25,10,
3/6/2003,6,0.68,20,11,
4/6/2003,23,7.3,19,7,
5/6/2003,0,4.18,21,11,
6/6/2003,0,4.67,20,12,
7/6/2003,0,4,20,10,
8/6/2003,4,3.76,23,11,
9/6/2003,0,5.27,22,12,
10/6/2003,9.5,5.8,24,13,
11/6/2003,26,6.45,20,10,
12/6/2003,0,5.5,24,10,
13/06/2003,0,4.78,23,12,
14/06/2003,0,5.69,26,13,
15/06/2003,0,4.43,25,14,
16/06/2003,8,3.75,24,10,
17/06/2003,2,2.95,26,10,
18/06/2003,0,3.88,26,11,
19/06/2003,0,4.12,24,12,
20/06/2003,0,2.87,26,9,
21/06/2003,0,5.36,24,11,
22/06/2003,0,4.14,26,10,
23/06/2003,0,4.08,26,13,
24/06/2003,0,3.75,24,12,
25/06/2003,5.5,6.22,24,8,
26/06/2003,0,5.94,24,9,
27/06/2003,0,4.89,24,9,
28/06/2003,0,6.63,26,8,
29/06/2003,0,5.04,27,10,
30/06/2003,39,9.85,22,11,
1/7/2003,7,3.23,20,10,
2/7/2003,18,2,21,10,
3/7/2003,54.5,7.15,25,11,
4/7/2003,7,2.99,26,10,
5/7/2003,29,1.56,24,11,
6/7/2003,13.5,2.53,26,10,
7/7/2003,0,2.55,26,11,
8/7/2003,63.5,7.24,26,11,
9/7/2003,0,6.03,25,11,
10/7/2003,0,5.12,22,10,
11/7/2003,0,7.87,22,7,
12/7/2003,0,5.41,21,7,
13/07/2003,0,7.96,21,6,
14/07/2003,1,5.35,25,5,
15/07/2003,0,5.99,25,7,
16/07/2003,8,5.07,26,9,
17/07/2003,0,5.96,24,10,
18/07/2003,0,5.74,21,8,
19/07/2003,20,4.8,25,6,
20/07/2003,3,2.39,24,9,
21/07/2003,0,5.85,26,8,
22/07/2003,0,5.62,25,10,
23/07/2003,0,5.45,23,10,
24/07/2003,0,4,26,8,
25/07/2003,0,7.15,26,10,
26/07/2003,0,6.65,25,9,
27/07/2003,16,2.3,26,9,
28/07/2003,0,2.02,26,8,
29/07/2003,0,4.18,25,11,
30/07/2003,0,2.23,27,10,
31/07/2003,12,5.47,26,11,
1/8/2003,0,5.1,20,10,
2/8/2003,10,2,22,9,
3/8/2003,8,2.78,23,6,
4/8/2003,0,0.47,23,7,
5/8/2003,3.5,3.55,26,7,
6/8/2003,3,3.13,26,10,
7/8/2003,0,5.79,23,11,
8/8/2003,0,5.8,22,8,
9/8/2003,0,6.6,25,6,
10/8/2003,0,6.55,23,6,
11/8/2003,0,5.57,22,7,
12/8/2003,0,4.73,22,7,
13/08/2003,0,4.46,25,7,
14/08/2003,0,5.15,23,10,
15/08/2003,0,5.31,27,8,
16/08/2003,0,7.86,24,10,
17/08/2003,0,8.35,25,9,
18/08/2003,14.5,2.83,27,10,
19/08/2003,18,5.38,24,9,
20/08/2003,52,6.77,26,8,
21/08/2003,24.5,8,26,11,
22/08/2003,14,3.75,25,11,
23/08/2003,35,6.27,27,10,
24/08/2003,3,5.7,23,10,
25/08/2003,0,5.54,26,9,
26/08/2003,7,3.88,27,10,
27/08/2003,5,1.8,26,11,
28/08/2003,0,5.42,23,11,
29/08/2003,0,6.37,27,7,
30/08/2003,0,6.86,26,10,
31/08/2003,39,4.67,22,12,
1/9/2003,12,3.03,26,10,
2/9/2003,0,2,25,12,
3/9/2003,0,4.99,24,10,
4/9/2003,15,4.59,26,11,
5/9/2003,21,2.58,25,11,
6/9/2003,22,3.42,26,10,
7/9/2003,30,8.88,25,10,
8/9/2003,5,2.27,26,10,
9/9/2003,4,3.18,25,13,
10/9/2003,3,5.33,26,10,
11/9/2003,0,4.12,26,10,
12/9/2003,20,3.72,28,10,
13/09/2003,8,3.08,26,12,
14/09/2003,0,3.32,26,9,
15/09/2003,0,4.17,24,11,
16/09/2003,0,6.96,25,11,
17/09/2003,1,6.97,27,10,
18/09/2003,14,4.15,26,10,
19/09/2003,3,2.08,24,11,
20/09/2003,3,1,26,10,
21/09/2003,9,2.95,27,10,
22/09/2003,2,3.48,27,11,
23/09/2003,0,4.5,28,12,
24/09/2003,0,4.14,28,11,
25/09/2003,20,4.25,25,10,
26/09/2003,0,1.73,26,9,
27/09/2003,21,6.1,24,11,
28/09/2003,8,2.25,23,10,
29/09/2003,0,5.94,20,8,
30/09/2003,0,4.59,25,7,
1/10/2003,0,4.51,23,10,
2/10/2003,0,2,24,9,
3/10/2003,0,3.6,24,7,
4/10/2003,0,3.7,25,9,
5/10/2003,0,4.22,26,10,
6/10/2003,5,2.83,27,11,
7/10/2003,8,4.17,26,12,
8/10/2003,18,4.25,22,11,
9/10/2003,26,7.7,30,11,
10/10/2003,6,3.24,32,10,
11/10/2003,16,4.96,30,12,
12/10/2003,93,NULO,31,10,
13/10/2003,0,5.79,27,9,
14/10/2003,21,2.86,26,10,
15/10/2003,0,4.12,27,12,
16/10/2003,0,3.83,21,9,
17/10/2003,3,4.92,27,9,
18/10/2003,2,1.33,24,9,
19/10/2003,0,2.77,26,9,
20/10/2003,0,1.73,27,6,
21/10/2003,0,4.47,27,6,
22/10/2003,0,4.33,29,7,
23/10/2003,0,1.72,30,8,
24/10/2003,0,2.9,28,9,
25/10/2003,0,1.7,26,10,
26/10/2003,0,1.91,29,7,
27/10/2003,5,2.52,26,8,
28/10/2003,0,2.65,26,8,
29/10/2003,0,3.38,29,6,
30/10/2003,0,3.52,26,8,
31/10/2003,8,5.9,25,5,
1/11/2003,0,1.51,19,9,
2/11/2003,5,1.5,20,8,
3/11/2003,0,2.16,19,9,
4/11/2003,0,2.84,19,8,
5/11/2003,0,2.9,18,7,
6/11/2003,0,5.8,19,4,
7/11/2003,0,1.86,20,3,
8/11/2003,0,1.96,18,5,
9/11/2003,0,3.12,18,6,
10/11/2003,0,2.96,16,7,
11/11/2003,0,2.6,17,6,
12/11/2003,0,4.5,19,6,
13/11/2003,0,0.98,23,6,
14/11/2003,0,1.97,21,8,
15/11/2003,0,1.67,20,9,
16/11/2003,0,1.9,22,8,
17/11/2003,0,3.95,23,6,
18/11/2003,0,2.13,24,6,
19/11/2003,0,4.4,21,5,
20/11/2003,0,2.68,24,3,
21/11/2003,0,3.09,23,5,
22/11/2003,0,3.01,20,5,
23/11/2003,0,4.47,23,7,
24/11/2003,0,6.7,20,6,
25/11/2003,0,4.78,21,7,
26/11/2003,0,3.5,21,8,
27/11/2003,0,5.97,24,5,
28/11/2003,0,3.63,19,5,
29/11/2003,0,5.99,16,2,
30/11/2003,0,3.18,21,2,
1/12/2003,0,4.37,15,4,
2/12/2003,0,6.19,21,4,
3/12/2003,0,4.82,19,6,
4/12/2003,0,6.09,19,2,
5/12/2003,0,5.73,14,2,
6/12/2003,0,3.79,12,3,
7/12/2003,0,5.15,13,1,
8/12/2003,0,9.36,14,3,
9/12/2003,0,4.38,13,3,
10/12/2003,0,3.13,18,4,
11/12/2003,0,3.94,16,3,
12/12/2003,0,3.25,15,4,
13/12/2003,0,3.3,18,2,
14/12/2003,0,3.27,23,3,
15/12/2003,0,4.35,19,6,
16/12/2003,0,3.45,11,5,
17/12/2003,0,3.45,18,0,
18/12/2003,0,4.43,16,0,
19/12/2003,0,4.87,18,2,
20/12/2003,0,5.15,17,2,
21/12/2003,0,4.28,18,2,
22/12/2003,0,5.77,16,1,
23/12/2003,0,2.4,16,1,
24/12/2003,0,2.68,15,2,
25/12/2003,0,3.69,18,4,
26/12/2003,0,3.17,20,3,
27/12/2003,0,5.07,21,5,
28/12/2003,0,2.66,20,5,
29/12/2003,0,3.5,19,5,
30/12/2003,0,4.7,22,2,
31/12/2003,0,4.48,20,3,
1/1/2004,0,3.71,16,2,
2/1/2004,0,8.56,14,3,
3/1/2004,0,1.53,15,5,
4/1/2004,0,1.64,18,4,
5/1/2004,0,6.28,15,2,
6/1/2004,0,2.05,19,4,
7/1/2004,0,2.19,20,4,
8/1/2004,0,1.8,21,5,
9/1/2004,0,1.25,21,8,
10/1/2004,9,0.72,19,5,
11/1/2004,0,1.25,21,4,
12/1/2004,8,3.09,18,4,
13/01/2004,0,2.7,18,4,
14/01/2004,2,1.6,20,3,
15/01/2004,0,3.38,18,8,
16/01/2004,9,2.89,20,5,
17/01/2004,1,3.7,21,6,
18/01/2004,0,5.13,20,5,
19/01/2004,0,6.9,21,3,
20/01/2004,0,5.05,19,4,
21/01/2004,0,5.64,21,4,
22/01/2004,0,4.86,20,4,
23/01/2004,0,3.49,20,5,
24/01/2004,0,4.04,21,5,
25/01/2004,0,4.36,21,5,
26/01/2004,0,3.68,20,5,
27/01/2004,0,4.92,18,4,
28/01/2004,0,4.35,17,4,
29/01/2004,0,2.51,18,3,
30/01/2004,0,2.66,22,4,
31/01/2004,0,2.17,20,3,
1/2/2004,0,5.87,16,2,
2/2/2004,0,2.65,18,0,
3/2/2004,0,6.72,17,3,
4/2/2004,0,6.42,20,4,
5/2/2004,0,3.66,21,8,
6/2/2004,0,5.53,22,6,
7/2/2004,0,3.07,20,4,
8/2/2004,0,2.45,20,5,
9/2/2004,0,3.55,23,6,
10/2/2004,0,5.95,26,6,
11/2/2004,0,4.75,24,5,
12/2/2004,0,6.17,18,7,
13/02/2004,0,6.1,21,7,
14/02/2004,0,6.39,25,4,
15/02/2004,0,5.32,19,4,
16/02/2004,0,6.24,22,4,
17/02/2004,0,5.37,19,5,
18/02/2004,0,5.19,21,4,
19/02/2004,0,5.52,20,3,
20/02/2004,0,5.73,18,5,
21/02/2004,0,5.17,15,4,
22/02/2004,0,6.97,17,3,
23/02/2004,0,8.53,21,6,
24/02/2004,0,5.42,23,5,
25/02/2004,0,6.06,24,4,
26/02/2004,0,6.29,20,5,
27/02/2004,0,5.15,26,5,
28/02/2004,0,3.75,25,6,
29/02/2004,0,5.76,21,8,
1/3/2004,0,5.14,25,5,
2/3/2004,0,6.5,28,6,
3/3/2004,0,4.96,23,7,
4/3/2004,0,3.87,24,8,
5/3/2004,0,5.4,23,6,
6/3/2004,0,5.05,25,4,
7/3/2004,0,6.1,26,5,
8/3/2004,0,4.95,26,6,
9/3/2004,0,6.18,25,5,
10/3/2004,0,4.56,25,5,
11/3/2004,0,7.8,25,8,
12/3/2004,0,6.44,26,5,
13/03/2004,0,6.2,24,5,
14/03/2004,0,6.42,26,6,
15/03/2004,0,4.41,28,5,
16/03/2004,0,3.59,20,9,
17/03/2004,0,4.65,22,9,
18/03/2004,0,6.26,25,8,
19/03/2004,0,6.73,24,7,
20/03/2004,0,4.8,24,6,
21/03/2004,0,8.11,21,6,
22/03/2004,0,4.7,20,4,
23/03/2004,0,5.45,22,4,
24/03/2004,0,4.59,23,5,
25/03/2004,0,7.69,25,7,
26/03/2004,0,5.72,28,4,
27/03/2004,0,3.85,25,6,
28/03/2004,4,2.73,24,6,
29/03/2004,10,7.43,25,6,
30/03/2004,6,1.04,26,6,
31/03/2004,0,5.3,21,8,
1/4/2004,0,6.01,20,6,
2/4/2004,0,5.64,22,4,
3/4/2004,0,4.69,22,5,
4/4/2004,0,6.19,21,6,
5/4/2004,0,5.23,20,7,
6/4/2004,0,5.5,22,6,
7/4/2004,0,5.17,21,7,
8/4/2004,0,7.33,22,7,
9/4/2004,0,6.82,24,6,
10/4/2004,0,6.57,22,7,
11/4/2004,0,6.03,22,7,
12/4/2004,0,5.42,21,6,
13/04/2004,0,5.68,26,7,
14/04/2004,0,5.49,25,8,
15/04/2004,0,4.69,25,8,
16/04/2004,0,4.97,25,8,
17/04/2004,0,4.44,26,7,
18/04/2004,0,6.51,27,9,
19/04/2004,9,2.32,27,12,
20/04/2004,1,5.25,23,12,
21/04/2004,2,6.76,27,7,
22/04/2004,2,5.72,25,7,
23/04/2004,0,5.92,25,10,
24/04/2004,0,10.5,26,10,
25/04/2004,0,10.25,29,10,
26/04/2004,0,11.4,28,9,
27/04/2004,0,9.86,26,8,
28/04/2004,0,10.92,25,7,
29/04/2004,0,10.7,22,10,
30/04/2004,0,10.68,26,7,
1/5/2004,0,7.3,20,10,
2/5/2004,0,8.2,27,10,
3/5/2004,0,2.17,25,5,
4/5/2004,3,2.7,26,6,
5/5/2004,5,5.39,24,6,
6/5/2004,2,4.93,27,7,
7/5/2004,0,5.38,21,6,
8/5/2004,4,4.92,21,6,
9/5/2004,5,4.41,26,5,
10/5/2004,0,7.53,21,6,
11/5/2004,0,8.74,22,5,
12/5/2004,0,8.07,22,6,
13/05/2004,7,10.42,20,6,
14/05/2004,0,4.63,27,5,
15/05/2004,0,13.25,22,6,
16/05/2004,0,6.93,25,4,
17/05/2004,0,5,24,6,
18/05/2004,0,4.85,25,4,
19/05/2004,0,7.67,24,8,
20/05/2004,0,6.98,24,6,
21/05/2004,0,6.54,22,4,
22/05/2004,0,8.16,26,4,
23/05/2004,0,6.92,24,9,
24/05/2004,0,7.93,20,6,
25/05/2004,0,8.41,21,6,
26/05/2004,0,7.11,22,7,
27/05/2004,0,2.32,21,5,
28/05/2004,3,8.21,23,6,
29/05/2004,9,3.95,22,6,
30/05/2004,4,10.55,21,7,
31/05/2004,10,8.6,20,6,
1/6/2004,3,5.27,20,5,
2/6/2004,4,2.12,21,5,
3/6/2004,2,3.89,20,6,
4/6/2004,2,1.84,19,6,
5/6/2004,4,1.75,20,5,
6/6/2004,20,5.11,24,5,
7/6/2004,30,5.47,23,6,
8/6/2004,0,2.22,26,6,
9/6/2004,5,4.21,26,8,
10/6/2004,5,3.52,21,10,
11/6/2004,0,9.82,22,9,
12/6/2004,8,7.28,26,10,
13/06/2004,0,6.2,23,8,
14/06/2004,0,6.5,20,10,
15/06/2004,2,2.9,20,10,
16/06/2004,45,8.9,23,8,
17/06/2004,2,5.35,22,10,
18/06/2004,4,4.48,22,10,
19/06/2004,0,4.3,22,8,
20/06/2004,4,5.8,21,8,
21/06/2004,2,2.26,21,7,
22/06/2004,10,4.66,20,8,
23/06/2004,48,5.68,26,7,
24/06/2004,16,5.95,23,7,
25/06/2004,6,3.55,22,8,
26/06/2004,0,5.17,25,7,
27/06/2004,41,6.46,20,11,
28/06/2004,63,2.3,25,10,
29/06/2004,20,3.07,22,10,
30/06/2004,0,3.63,20,10,
1/7/2004,0,5,24,10,
2/7/2004,5,3.48,26,10,
3/7/2004,13,4.19,23,9,
4/7/2004,0,5.23,20,9,
5/7/2004,0,4.15,23,8,
6/7/2004,14,3.33,21,8,
7/7/2004,6,3.02,21,8,
8/7/2004,0,4.6,20,8,
9/7/2004,0,5.9,26,9,
10/7/2004,0,6.46,20,10,
11/7/2004,13,3.17,20,8,
12/7/2004,16,4.17,21,9,
13/07/2004,0,7.2,22,8,
14/07/2004,0,4.1,20,6,
15/07/2004,0,6.13,20,7,
16/07/2004,0,5.07,22,8,
17/07/2004,0,4.5,20,6,
18/07/2004,6,3.02,22,7,
19/07/2004,7,1.88,25,8,
20/07/2004,2,3.4,22,9,
21/07/2004,0,4.52,26,6,
