COMISI?ÙN NACIONAL DEL AGUA,,,,,
COORDINACI?ÙN GENERAL DEL SERVICIO METEOROL?ÙGICO NACIONAL,,,,,
BASE DE DATOS CLIMATOL?ÙGICA NACIONAL ,,,,,
,,,,,
REGISTRO DIARIO HIST?ÙRICO,,,,,
EMISI?ÙN   : 21/03/2025 ,,,,,
,,,,,
DATOS DISPONIBLES EN LA BASE DE DATOS A: MARCH DE 2025; ,,,,,
CON LA INFORMACI?ÙN SUMINISTRADA POR LAS UNIDADES ADMINISTRATIVAS ,,,,,
,,,,,
 ESTACI?ÙN  : 22057 ,,,,,
 NOMBRE    : PE?ÊAMILLER (DGE) ,,,,,
 ESTADO    : QUER?ÎTARO ,,,,,
 MUNICIPIO : PE?ÊAMILLER ,,,,,
 SITUACI?ÙN : OPERANDO ,,,,,
 CVE-OMM   :   ,,,,,
 LATITUD   : 21.05 ?? ,,,,,
 LONGITUD  : -99.8 ?? ,,,,,
 ALTITUD   : 1341 msnm ,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
FECHA,PRECIP,EVAP,TMAX,TMIN,
,(mm),(mm),(??C,),(??C)
27/04/2019,0,6.93,37,18,
28/04/2019,0,8.7,38,17,
29/04/2019,0.01,7.9,39,18,
30/04/2019,10.3,5.98,39,20,
1/5/2019,0.01,6.82,39,18,
2/5/2019,3.2,6.53,38,17,
3/5/2019,0,6.34,38,18,
4/5/2019,0,5.38,36,18,
5/5/2019,32.3,4.55,39,20,
6/5/2019,0.01,6.44,36,18,
7/5/2019,0,8.74,39,18,
8/5/2019,0,10.26,38,19,
9/5/2019,0,8.53,39,16,
10/5/2019,0,7.43,39,17,
11/5/2019,0,8.4,39,17,
12/5/2019,0,8.27,39,20,
13/05/2019,0,8.58,38,19.5,
14/05/2019,0,8.9,39,20,
15/05/2019,0.01,5.02,33,20,
16/05/2019,0.01,5.18,36,19.5,
17/05/2019,0,8.99,40,19,
18/05/2019,0,7.56,40,20,
19/05/2019,0,8.43,40,19,
20/05/2019,0,8.52,39,19,
21/05/2019,0,10.41,41,20,
22/05/2019,0,9.23,40,21,
23/05/2019,0,8.46,38,22,
24/05/2019,0,7.52,36,21,
25/05/2019,0,7.94,36,19,
26/05/2019,0,7.6,37,20,
27/05/2019,0,7.67,38,19,
28/05/2019,0,9.21,40,19,
29/05/2019,0.01,5.17,39,20,
30/05/2019,0,7.89,38,22,
31/05/2019,0.01,6.55,36,20,
1/6/2019,0.01,7.11,34,21,
2/6/2019,1.5,7.93,33,20,
3/6/2019,1.6,7.5,33,19,
4/6/2019,0.01,6.45,35,19,
5/6/2019,12.4,5.28,36,18,
6/6/2019,5.5,3.81,36,20,
7/6/2019,5,5.81,37,19,
8/6/2019,0,8.15,37,20,
9/6/2019,0,8.83,36,20,
10/6/2019,11.2,5.41,33,17,
11/6/2019,0,6.38,31,18,
12/6/2019,0.01,5.82,33,18,
13/06/2019,1.3,1.92,26,20,
14/06/2019,0,6.66,33,17,
15/06/2019,0,7.88,36,18,
16/06/2019,0,7.85,38,17,
17/06/2019,0,7.97,38,17,
18/06/2019,0,7.73,36,18,
19/06/2019,1.2,6.17,38,20,
20/06/2019,6,3.48,35,21,
21/06/2019,54,4.35,35,20,
22/06/2019,9.7,5.25,35,18.5,
23/06/2019,0.01,4.12,34,20,
24/06/2019,26,3.16,33,21,
25/06/2019,0.01,4.7,31,20,
26/06/2019,2.5,3.55,28,20,
27/06/2019,0,7.22,31,18,
28/06/2019,0.01,5.99,30,17,
29/06/2019,0,5.78,29,18,
30/06/2019,0,7.62,32,16,
1/7/2019,0.01,4.42,33,17,
2/7/2019,0.01,6.44,35,19,
3/7/2019,0.01,4.22,32,20,
4/7/2019,0.01,5.59,34,18.5,
5/7/2019,0,5.74,34,18,
6/7/2019,0,7.02,33,17,
7/7/2019,0,8.58,34,17,
8/7/2019,0,7.85,35,18,
9/7/2019,0.01,5.05,35,19,
10/7/2019,0,7.15,35,19,
11/7/2019,0.01,7.1,36,18,
12/7/2019,0.01,6.89,37,19,
13/07/2019,0,6.21,37,16,
14/07/2019,0,7.33,39,17,
15/07/2019,0,7.91,40,18,
16/07/2019,0,7.24,40,19,
17/07/2019,0,7.7,39,18.5,
18/07/2019,0,7.86,39,19,
19/07/2019,0,7.56,35,18.5,
20/07/2019,0,7.35,34,19,
21/07/2019,4.8,3.1,35,19,
22/07/2019,10.2,5.08,35,19,
23/07/2019,1.2,4.02,33,18.5,
24/07/2019,0.01,5,32,18,
25/07/2019,2.5,2.62,29,19,
26/07/2019,0,7.46,30,17,
27/07/2019,0,5.81,32,18,
28/07/2019,0,6.68,33,18,
29/07/2019,4.3,4.77,34,17,
30/07/2019,0,6.29,35,17,
31/07/2019,0,8.82,34,16.5,
1/8/2019,0.01,7.83,35,17,
2/8/2019,0,7.08,35,17,
3/8/2019,0,6.11,34,19,
4/8/2019,0,6.21,35,20,
5/8/2019,0,8.53,37,19,
6/8/2019,0,5.11,36,20,
7/8/2019,9.6,4.37,35,19,
8/8/2019,0,4.42,34.5,18,
9/8/2019,0,8.2,36,18,
10/8/2019,0,6.17,35,18,
11/8/2019,0,6.29,35,20,
12/8/2019,0,8.48,38,21,
13/08/2019,0,6.83,38,19,
14/08/2019,0,7.3,36,19,
15/08/2019,1,7.75,38,19,
16/08/2019,0.01,6.13,38,18,
17/08/2019,0,7.4,39,18,
18/08/2019,0,7.74,37,20,
19/08/2019,0.01,5.6,33,20,
20/08/2019,0,7.58,33,18,
21/08/2019,0,7.59,34,19,
22/08/2019,12.7,6.55,37,19,
23/08/2019,13.7,0.63,36,19,
24/08/2019,22.5,6.9,37,19,
25/08/2019,5.3,5.62,35,17,
26/08/2019,16.4,2.9,33,19,
27/08/2019,0,5.16,34,18,
28/08/2019,0,6.45,34,19,
29/08/2019,0,6.95,34,18,
30/08/2019,0,6.49,35,18,
31/08/2019,0,7.08,34,16,
1/9/2019,0,6.64,34,17,
2/9/2019,0,6.14,34,18,
3/9/2019,0,4.7,33,18,
4/9/2019,18,5.47,35,18,
5/9/2019,0,3.95,33,20,
6/9/2019,0,5.7,32,20,
7/9/2019,2.8,3.89,33,18,
8/9/2019,0,6.12,34,17,
9/9/2019,0,7.02,34,17,
10/9/2019,0,5.1,34,18,
11/9/2019,0.01,3.87,31,19,
12/9/2019,0.01,3.61,30,19,
13/09/2019,4.3,2.97,29,19,
14/09/2019,1,2.42,28,18,
15/09/2019,0,5.36,32,17,
16/09/2019,0,6.02,33,16,
17/09/2019,0,4.99,33,17,
18/09/2019,8.5,4.53,35,17,
19/09/2019,2.6,5.91,35,19,
20/09/2019,0,5.55,34,19,
21/09/2019,0,5.81,34,17,
22/09/2019,0,6.41,35,17,
23/09/2019,0,7.22,33,16.5,
24/09/2019,0,4.86,35,17,
25/09/2019,5.5,2.84,37,18,
26/09/2019,0.01,4.99,35,17.5,
27/09/2019,0,7.64,35,18,
28/09/2019,0,4.93,33,17,
29/09/2019,6.1,4.99,31,19,
30/09/2019,0.01,3.92,33,21,
1/10/2019,0,4.76,33,20,
2/10/2019,0,5.75,33,18,
3/10/2019,0.01,5.08,33,17,
4/10/2019,0,5.52,32,17,
5/10/2019,0,6.25,34,16,
6/10/2019,0,5.77,34,16,
7/10/2019,0,4.58,31,15,
8/10/2019,0.01,2.95,28,16,
9/10/2019,0,5.55,34,16,
10/10/2019,0,5.07,36,17,
11/10/2019,3.7,9.01,36,17,
12/10/2019,0,1.43,35,17,
13/10/2019,0,5.32,33,15,
14/10/2019,0,5.22,33,15,
15/10/2019,0,5.05,34,15,
16/10/2019,0.01,1.8,28,15,
17/10/2019,0.01,1.27,26,18,
18/10/2019,1.1,3.33,35,19,
19/10/2019,3.5,5.42,35,19,
20/10/2019,17,2.28,33,19,
21/10/2019,28.8,4.61,34,17,
22/10/2019,1.8,0.19,23,18,
23/10/2019,0.01,3.1,29,16,
24/10/2019,0,3.75,31,15,
25/10/2019,0.01,3.48,32,16,
26/10/2019,0,3.57,27,18,
27/10/2019,0.01,3.45,34,14,
28/10/2019,0,5.7,35,16,
29/10/2019,0,4.35,35,18,
30/10/2019,0.01,3.6,36,19,
31/10/2019,0,4.3,23,19,
1/11/2019,0,3.55,29,10,
2/11/2019,0,4.02,22,11,
3/11/2019,0,3.7,28,13,
4/11/2019,0,4.96,34,15,
5/11/2019,0,4.04,30,18,
6/11/2019,0,1.76,27,18,
7/11/2019,0,4.85,33,16,
8/11/2019,0.01,1.27,26,18,
9/11/2019,0,4.07,29,16,
10/11/2019,0,4.67,32,17,
11/11/2019,0,4.11,35,14,
12/11/2019,0.01,2.53,26,15,
13/11/2019,0.01,1.37,22,11,
14/11/2019,0,3.58,31,11,
15/11/2019,0,3.25,23,15,
16/11/2019,0,3.76,29,14,
17/11/2019,0.01,3.21,30,14,
18/11/2019,0,3.98,32,13,
19/11/2019,0,3.74,33,14.5,
20/11/2019,0,4.11,35,14,
21/11/2019,0,4.18,36,15,
22/11/2019,0,4.27,36,15,
23/11/2019,0,4.17,34,17,
24/11/2019,0.01,3.92,33,18,
25/11/2019,0,4,35,14,
26/11/2019,0,2.96,33,15,
27/11/2019,0,4.99,35,16,
28/11/2019,0,2.46,34,15,
29/11/2019,0,3.35,36,14,
30/11/2019,0,3.59,36,16,
1/12/2019,0,5.85,35,12,
2/12/2019,0,4.25,32,12,
3/12/2019,0,3.85,31,12,
4/12/2019,0,3.5,26,13,
5/12/2019,0,3.68,27,5,
6/12/2019,0,3.52,30,4,
7/12/2019,0,3.7,24,4,
8/12/2019,0,3.4,28,6,
9/12/2019,0,2.19,32,5,
10/12/2019,0,4.1,33,8,
11/12/2019,0,4.34,32,11,
12/12/2019,0,2.42,29,9,
13/12/2019,0,2.17,31,9,
14/12/2019,0,3.55,30,9,
15/12/2019,0,1.71,30,11,
16/12/2019,0,3.49,30,13,
17/12/2019,0,3.95,32,14,
18/12/2019,0,3.95,30,15,
19/12/2019,20,0.15,21,16,
20/12/2019,0.01,2.6,20,14,
21/12/2019,0,2.15,23,11,
22/12/2019,0,2.4,28,10,
23/12/2019,0.01,0.45,25,13,
24/12/2019,0,3.23,27,10,
25/12/2019,0,3.17,30,10,
26/12/2019,0.01,1.05,24,13,
27/12/2019,0,4.85,32,11,
28/12/2019,0,4.22,33,10,
29/12/2019,0,2.85,26,9,
30/12/2019,0,4.08,30,8,
31/12/2019,0.01,4.4,31,7,
1/1/2020,0,5.85,35,12,
2/1/2020,0,4.25,32,12,
3/1/2020,0,3.85,31,12,
4/1/2020,0,3.5,26,13,
5/1/2020,0,3.68,27,5,
6/1/2020,0,3.52,30,4,
7/1/2020,0,3.7,24,4,
8/1/2020,0,3.4,28,6,
9/1/2020,0,2.19,32,5,
10/1/2020,0,4.1,33,8,
11/1/2020,0,4.34,32,11,
12/1/2020,0,2.42,29,9,
13/01/2020,0,2.17,31,9,
14/01/2020,0,3.55,30,9,
15/01/2020,0,1.71,30,11,
16/01/2020,0,3.49,30,13,
17/01/2020,0,3.95,32,14,
18/01/2020,0,3.95,30,15,
19/01/2020,20,0.15,21,16,
20/01/2020,0.01,2.6,20,14,
21/01/2020,0,2.15,23,11,
22/01/2020,0,2.4,28,10,
23/01/2020,0.01,0.45,25,13,
24/01/2020,0,3.23,27,10,
25/01/2020,0,3.17,30,10,
26/01/2020,0.01,1.05,24,13,
27/01/2020,0,4.85,32,11,
28/01/2020,0,4.22,33,10,
29/01/2020,0,2.85,26,9,
30/01/2020,0,4.08,30,8,
31/01/2020,0.01,4.4,31,7,
1/2/2020,0,1.71,18,12,
2/2/2020,0,2.54,26,12,
3/2/2020,0.01,2.19,29,11,
4/2/2020,0.01,3.21,31,12,
5/2/2020,1.5,1.16,22,15,
6/2/2020,0,5.14,33,11,
7/2/2020,0,4.1,33,10,
8/2/2020,0,5.55,34,8,
9/2/2020,0,4.85,36,8,
10/2/2020,0,4.12,37,11,
11/2/2020,0,5.5,38,14,
12/2/2020,0,5.73,35,15,
13/02/2020,0,4.57,27,15,
14/02/2020,0,3.56,26,13,
15/02/2020,0,4.07,31,13.5,
16/02/2020,0,4.3,34,12,
17/02/2020,0,5.5,38,12,
18/02/2020,0,6.83,39,12,
19/02/2020,0,4.75,32,14,
20/02/2020,0,4.83,34,13,
21/02/2020,0,4.59,24,14,
22/02/2020,0,5.38,31,9,
23/02/2020,0,5.33,36,10,
24/02/2020,0,6.45,37,11,
25/02/2020,0,6.07,36,14,
26/02/2020,0,4.31,18,16,
27/02/2020,0,4.42,23,8,
28/02/2020,0,4.5,26,6,
29/02/2020,0,2.17,33,8,
1/3/2020,0,9.13,38,11,
2/3/2020,0,7.69,38,12,
3/3/2020,0,6.86,38,15,
4/3/2020,0,5.75,37,17,
5/3/2020,0,4.88,25,18,
6/3/2020,0,2.4,18,12.5,
7/3/2020,0,4.67,28,9,
8/3/2020,0,5.45,29,10,
9/3/2020,0,5.55,33,14,
10/3/2020,0,4.46,31,18,
11/3/2020,0,5.48,35,14,
12/3/2020,0,6.52,38,14,
13/03/2020,0,7.54,38.5,15,
14/03/2020,0.01,6.91,38,18,
15/03/2020,0,7,35,19,
16/03/2020,34.2,3.46,35,13,
17/03/2020,0.01,5.69,33,13,
18/03/2020,0,2.6,36,16,
19/03/2020,0,5.9,36,16,
20/03/2020,0,6.65,37,18,
21/03/2020,0,6.73,34,19,
22/03/2020,0,6.72,35,17,
23/03/2020,0,7.41,38,17,
24/03/2020,0,8.99,40,16,
25/03/2020,0,8.1,39,16,
26/03/2020,0,7.45,40,15,
27/03/2020,0.01,7.57,41,17,
28/03/2020,0,7.93,40,17,
29/03/2020,0,6.99,28,20,
30/03/2020,0,6.74,29,15,
31/03/2020,0,7.31,36,17.5,
1/4/2020,0.01,5.1,36.5,17,
2/4/2020,0.01,7.65,38,17,
3/4/2020,0,7.75,40,17,
4/4/2020,0,7.55,39,17,
5/4/2020,0,6.19,37,20,
6/4/2020,0.01,7.09,39,17,
7/4/2020,0,7.84,38,17,
8/4/2020,0,8.45,40,18,
9/4/2020,0,8.13,40.5,18,
10/4/2020,0,7.1,39,18,
11/4/2020,0,9.1,39,18,
12/4/2020,0,9.98,38,17.5,
13/04/2020,0,8.59,40,15,
14/04/2020,0,8.72,41,15,
15/04/2020,0,7,38,15,
16/04/2020,0,7.01,36,17,
17/04/2020,0,7.37,38,16,
18/04/2020,0,7.48,40,15,
19/04/2020,0,8.4,41,18,
20/04/2020,0,8.28,41,20,
21/04/2020,0,8.16,41,19,
22/04/2020,0,9.18,41.5,19,
23/04/2020,0,9.12,41,19,
24/04/2020,0,8.38,41,19,
25/04/2020,0.01,7.4,40,18,
26/04/2020,0,7.67,36,19,
27/04/2020,0.01,6.85,36,17,
28/04/2020,0.01,8.65,39,18,
29/04/2020,0,6.85,40,19,
30/04/2020,0,6.8,33,14,
1/5/2020,0,7.15,35,14,
2/5/2020,0,7.39,37,15,
3/5/2020,0,7.23,38,14,
4/5/2020,0,8.64,39,15,
5/5/2020,0.01,5.76,38,16,
6/5/2020,0.01,3.12,32,18,
7/5/2020,28.8,6.42,33,14,
8/5/2020,0.01,3.11,33,15,
9/5/2020,1.4,2.44,31,16,
10/5/2020,0.01,7.33,32,15,
11/5/2020,0.01,3.91,32,15,
12/5/2020,0,6.61,36,16,
13/05/2020,0,7.28,38,17,
14/05/2020,0,7.1,38,17,
15/05/2020,0,7.85,39,17,
16/05/2020,0,8.75,39,16,
17/05/2020,0,8.5,39,18.5,
18/05/2020,0,6,37,16,
19/05/2020,0,7.23,39,16,
20/05/2020,0,6.93,40,18,
21/05/2020,0,5.98,38,19,
22/05/2020,0,8.43,40,19,
23/05/2020,0,6.78,39,18,
24/05/2020,0,8.07,39,18,
25/05/2020,0,9.48,40,19,
26/05/2020,0,7.51,39,18.5,
27/05/2020,0.01,5.94,34,19,
28/05/2020,7.5,3.85,37,18,
29/05/2020,0,3.75,31,15,
30/05/2020,0,5.1,28,15,
31/05/2020,0,7.68,32,15,
1/6/2020,0,5.87,33,15,
2/6/2020,0,8.55,35,17,
3/6/2020,0,5.7,34,18,
4/6/2020,0,6.4,36,17,
5/6/2020,0,8.31,36,18,
6/6/2020,0,7.34,36,17,
7/6/2020,0.01,6.93,38,17.5,
8/6/2020,2.1,7.57,40,19,
9/6/2020,0.01,7.6,41,19,
10/6/2020,0,7.7,36,20,
11/6/2020,9.8,2.13,30,18,
12/6/2020,0.01,3.92,26,17,
13/06/2020,0,5.4,30,12,
14/06/2020,0,6.7,32,12,
15/06/2020,0,6.23,33,13,
16/06/2020,0,7.52,33,13,
17/06/2020,0,7.23,34,15,
18/06/2020,0,5.54,35,17,
19/06/2020,0,5.93,34,18,
20/06/2020,0,7.33,35,17,
21/06/2020,0,5.57,36,18,
22/06/2020,0.01,6.43,38,18,
23/06/2020,28.2,6.25,34,19,
24/06/2020,0.01,3.04,30,17,
25/06/2020,11.8,3.04,30,17,
26/06/2020,0,7.59,32,18,
27/06/2020,0,7.04,34,19,
28/06/2020,0,6.14,37,18,
29/06/2020,3,6.57,37,19,
30/06/2020,0,7.23,38,19,
1/7/2020,1.3,6.91,36,20,
2/7/2020,0,6.36,35,17,
3/7/2020,0,8.05,34,17,
4/7/2020,0,7.12,34,17,
5/7/2020,0,7.66,36,16.5,
6/7/2020,0,7,37,17,
7/7/2020,0,4.75,33,18,
8/7/2020,4.5,5.97,37,19,
9/7/2020,1.5,5.25,34,17,
10/7/2020,0,6.98,35,15,
11/7/2020,0,5.55,33,15,
12/7/2020,0,8.06,34,17,
13/07/2020,0,7.29,36,16,
14/07/2020,0,7.73,37,16,
15/07/2020,0,7.34,37,17,
16/07/2020,0,8.53,36,17.5,
17/07/2020,0.01,6.47,36,18,
18/07/2020,3.6,4.18,34,17,
19/07/2020,1,4.2,36,18,
20/07/2020,0.01,5.7,36,16,
21/07/2020,21.2,4.65,35,15,
22/07/2020,0,6.2,35,17,
23/07/2020,0,7.65,36,17,
24/07/2020,0,7.55,36,17,
25/07/2020,0,5.95,36,18,
26/07/2020,20,4.5,35,18,
27/07/2020,15,3.17,32,18,
28/07/2020,7.5,4.18,31,17,
29/07/2020,0.01,4.16,30,17,
30/07/2020,0.01,6.36,33,19,
31/07/2020,0.01,6.97,33,17,
1/8/2020,0.01,2.78,32,17,
2/8/2020,1.4,4.5,33,18,
3/8/2020,0,6.43,34,17,
4/8/2020,0,5.97,33,17,
5/8/2020,0,6.98,33,17.5,
6/8/2020,0,6.1,30,18,
7/8/2020,1,7.33,32,18,
8/8/2020,1.5,2.82,29,17,
9/8/2020,0.01,2.81,28,17,
10/8/2020,0.01,2.34,27,18,
11/8/2020,0,7.05,32,20,
12/8/2020,0,6.42,31,20,
13/08/2020,0,6.43,31,19,
14/08/2020,0.01,5.91,33,17,
15/08/2020,0,7.72,33,17,
16/08/2020,0,7.85,32,18,
17/08/2020,0,7.28,31,18,
18/08/2020,0,7.29,32,18,
19/08/2020,0,6.52,33,18.5,
20/08/2020,0,6.65,34,19,
21/08/2020,0,6.44,36,17,
22/08/2020,0,6.6,35,17,
23/08/2020,0.01,4.48,30,17.5,
24/08/2020,0.01,2.64,30,17,
25/08/2020,0.01,2.59,26,18,
26/08/2020,0.01,3.81,30,19,
27/08/2020,0.01,2.08,31,19,
28/08/2020,36.5,5.07,35,19,
29/08/2020,0.01,5.8,35,18,
30/08/2020,32.5,7.5,37,19,
31/08/2020,1.5,5.85,35,19,
1/9/2020,0,6.18,36,17.5,
2/9/2020,0,6.75,36,19,
3/9/2020,0,6.57,33,18,
4/9/2020,5.5,2.6,30,19,
5/9/2020,2,1.25,22,19,
6/9/2020,5.5,1.25,19,17,
7/9/2020,0,4.35,30,18,
8/9/2020,0,7.25,33,18.5,
9/9/2020,1.4,3.85,33,19,
10/9/2020,27.5,2.3,27,20,
11/9/2020,1,3.33,26,17.5,
12/9/2020,0.01,5.07,30,17,
13/09/2020,0.01,4.64,30,17,
14/09/2020,0.01,2.69,27,17,
15/09/2020,0.01,3.17,26,17,
16/09/2020,0.01,1.69,25,19,
17/09/2020,1.2,1.76,28,18.5,
18/09/2020,0.01,2.37,23,19,
19/09/2020,0,1.96,24,17,
20/09/2020,0.01,4.01,29,15,
21/09/2020,0,6.38,32,14,
22/09/2020,0,4.16,33,14,
23/09/2020,0,5.4,35,15,
24/09/2020,0,5.22,34,17,
25/09/2020,0,4.48,33,17,
26/09/2020,0,5.17,34,17,
27/09/2020,0,6.2,36,17,
28/09/2020,0.01,7.15,36,16,
29/09/2020,0,2.9,22,15,
30/09/2020,0,6.65,29,10,
1/10/2020,0,5.62,29,10,
2/10/2020,0,5.9,28,10,
3/10/2020,0,4.73,29,9,
4/10/2020,0,5.75,29,12,
5/10/2020,0,6.05,30,11,
6/10/2020,0,3.66,31,12,
7/10/2020,0,4.98,31,9,
8/10/2020,0,4.96,33,9,
9/10/2020,0,6.65,36,9,
10/10/2020,0,5.53,36,15,
11/10/2020,0,3.65,34,16,
12/10/2020,0,5.07,34,15,
13/10/2020,0,4.4,30,15,
14/10/2020,0,6.3,34,16,
15/10/2020,0,5.48,34,17,
16/10/2020,0.01,2.8,27,14,
17/10/2020,0,4.43,30,13,
18/10/2020,0,5.22,34,12,
19/10/2020,0,5.04,32,14,
20/10/2020,0,5.21,33,14,
21/10/2020,0,5.12,34,15,
22/10/2020,0,5.46,34,13,
23/10/2020,0,5.4,35,12,
24/10/2020,0,4.83,32,13,
25/10/2020,0,5.24,36,14,
26/10/2020,0,5.29,37,11,
27/10/2020,0,5.71,36,11,
28/10/2020,0,4.55,37,14,
29/10/2020,0.01,2.11,27,17.5,
30/10/2020,0,4.38,28,15,
31/10/2020,0,5.31,32,10,
1/11/2020,0,4.17,30,10,
2/11/2020,0,2.58,24,12,
3/11/2020,0,2.75,22,14,
4/11/2020,0,3.72,28,9,
5/11/2020,0,3.3,27,8,
6/11/2020,0,3.73,29,11,
7/11/2020,0,3.82,33,11,
8/11/2020,0,7.31,24,12,
9/11/2020,0,5.37,26,13,
10/11/2020,0,5.06,38,14,
11/11/2020,0,5.4,37,14,
12/11/2020,0,4.45,36,15,
13/11/2020,0,4.45,33,16,
14/11/2020,0,4.3,36,12,
15/11/2020,0,4,33,13,
16/11/2020,0,4.64,29,13,
17/11/2020,0,0.21,22,17,
18/11/2020,0,1.87,22,14,
19/11/2020,0,3.45,27,12,
20/11/2020,0,3.05,28,12,
21/11/2020,0.01,1.81,23,15,
22/11/2020,0,3.92,31,13,
23/11/2020,0,3.4,28,12,
24/11/2020,0,4.7,34,10,
25/11/2020,0,4.15,36,11,
26/11/2020,0,4.05,36,12,
27/11/2020,0,3.2,36,13,
28/11/2020,0,3.83,36,11,
29/11/2020,0,4.02,33,13,
30/11/2020,0,2.4,18,13,
1/12/2020,0,2.9,17,9,
2/12/2020,0,3.04,31,10,
3/12/2020,0,2.16,25,9,
4/12/2020,0.01,3.6,22,10,
5/12/2020,0.01,2.9,30,7.5,
6/12/2020,0.01,1.8,22,8,
7/12/2020,0,1.9,18,11.5,
8/12/2020,0,2.5,23,10,
9/12/2020,0,3.6,30,9,
10/12/2020,0,3.25,33,8,
11/12/2020,0,3.58,34,8,
12/12/2020,0,3.46,33,13,
13/12/2020,0,4.01,34,13,
14/12/2020,0,3.5,28,13,
15/12/2020,0,3.78,35,11,
16/12/2020,0,3.3,28,11,
17/12/2020,0,3.37,25,9,
18/12/2020,0,3.15,32,9,
19/12/2020,0,3.6,34,11,
20/12/2020,0,2.18,27,10.5,
21/12/2020,0,3.84,30,10,
22/12/2020,0,3.11,33,10,
23/12/2020,0,3.17,35,11,
24/12/2020,0,3.4,26,11,
25/12/2020,0,2.5,25,9,
26/12/2020,0,3.9,30,5,
27/12/2020,0,3.4,32,4,
28/12/2020,0,3.35,30,4,
29/12/2020,0,2.05,31,3,
30/12/2020,0,3.15,31,7,
31/12/2020,0,2.1,29,9,
1/1/2021,0,3.4,32,8,
2/1/2021,0,4.25,29,7,
3/1/2021,0,3.25,31,5.5,
4/1/2021,0,3.88,31,5,
5/1/2021,0,3.27,30,7,
6/1/2021,0,3.84,33,7,
7/1/2021,0,2.48,26,9,
8/1/2021,0,2.8,28,9,
9/1/2021,5.2,2.63,29,9,
10/1/2021,0,2.6,29,11,
11/1/2021,0,3.1,23,12,
12/1/2021,0,1.82,19,7,
13/01/2021,0,1.98,21,6,
14/01/2021,0,2.04,27,9,
15/01/2021,0,3.41,29,9,
16/01/2021,0,2.76,24,7,
17/01/2021,0,3.44,31,7,
18/01/2021,0,3.43,31,7,
19/01/2021,0,3.92,33,7,
20/01/2021,0.01,2.88,29,9,
21/01/2021,0,3.92,35,12,
22/01/2021,0,5.67,35,14,
23/01/2021,0,4.41,36,14,
24/01/2021,0,4.42,36,14,
25/01/2021,0,4.02,36,14,
26/01/2021,0,5.9,38,13,
27/01/2021,0,4.25,32,13,
28/01/2021,0,1.73,23,13,
29/01/2021,0,2.95,29,11,
30/01/2021,0,5.33,35,11,
31/01/2021,0,4.22,33,13,
1/2/2021,0,5.15,23,13,
2/2/2021,0,2.58,15,11,
3/2/2021,0,5.73,34,8,
4/2/2021,0,5.05,32,8,
5/2/2021,0,5.4,37,12,
6/2/2021,0,5.53,37,12,
7/2/2021,0,4.75,33,14,
8/2/2021,0,6.29,36,12,
9/2/2021,0,4.78,30,12,
10/2/2021,0,4.35,33,12,
11/2/2021,0,4.28,33,12,
12/2/2021,0,4.85,31,12.5,
13/02/2021,0,5.06,31,11,
14/02/2021,0,5.31,33,7,
15/02/2021,0,5.55,34,8,
16/02/2021,0,7.02,34,5,
17/02/2021,0,6.1,35,6,
18/02/2021,0,7.2,36,11,
19/02/2021,0,3.42,20,9,
20/02/2021,0,4.48,30,3.5,
21/02/2021,0,6.12,35,4,
22/02/2021,0,3.57,29,8,
23/02/2021,0,4.78,33,8,
24/02/2021,0,6.51,36,11,
25/02/2021,0,3.89,34,11,
26/02/2021,0,5.75,38,13,
27/02/2021,0,5.94,38,14.5,
28/02/2021,0,5.98,38,15,
1/3/2021,0,6.43,39,17,
2/3/2021,0,4.41,30,17,
3/3/2021,0,5.96,36,12,
4/3/2021,0,6.3,36,12,
5/3/2021,0,8.53,39,14,
6/3/2021,0,5.27,28,17,
7/3/2021,0,5.2,29,9,
8/3/2021,0,5.1,26,9,
9/3/2021,0,5.6,31,12,
10/3/2021,0,6.27,36,11,
11/3/2021,0,7.58,37,11,
12/3/2021,0,6.15,36,13,
13/03/2021,0,5,36,13,
14/03/2021,0.01,7.9,39,14,
15/03/2021,0,6.65,38,17,
16/03/2021,0,6.48,38,17,
17/03/2021,0,8.94,38,16,
18/03/2021,0,5.31,29,18,
19/03/2021,0,5.95,30,11,
20/03/2021,0,6.03,27,12,
21/03/2021,0,6.37,36,13,
22/03/2021,0,7.92,38,12,
23/03/2021,0,8.05,39,13,
24/03/2021,0,8.63,37,13,
25/03/2021,0,7.25,38,13,
26/03/2021,0,7.2,37.5,14,
27/03/2021,0,8.22,39,14,
28/03/2021,0,7.78,36,16.5,
29/03/2021,0,5.7,31,17,
30/03/2021,0,6.9,37,14,
31/03/2021,0,6.1,35,16,
1/4/2021,0.01,2.98,22,19,
2/4/2021,0,4.82,25,14,
3/4/2021,0,3.75,30,11,
4/4/2021,0,3.61,29,10,
5/4/2021,0,5.69,32,9,
6/4/2021,0.01,5.04,34,9,
7/4/2021,0,8.95,38,14,
8/4/2021,0,6.95,38,17,
9/4/2021,0,8.19,40,18,
10/4/2021,0,8.19,40,17,
11/4/2021,0,7.92,40,17,
12/4/2021,0,8.5,40.5,19,
13/04/2021,1.5,7.95,40,20,
14/04/2021,0,5.8,38.5,17,
15/04/2021,0,7.7,40,17,
16/04/2021,0,8.33,40,18.5,
17/04/2021,0,8.47,40,19.5,
18/04/2021,0,5.95,33,19,
